,deposit,stock,label,PREDICT
2182,1610000000,70000000,diamond,diamond
2183,1930000000,41000000,diamond,diamond
2184,1780000000,53000000,diamond,diamond
2185,1600000000,60000000,diamond,diamond
2186,1820000000,70000000,vip,vip
2187,1270000000,49000000,normal,normal
2188,1230000000,48000000,normal,diamond
2189,1460000000,40000000,normal,normal
2190,1780000000,77000000,vip,vip
2191,1740000000,55000000,diamond,diamond
2192,1820000000,52000000,diamond,diamond
2193,1440000000,44000000,normal,normal
2194,1340000000,54000000,normal,normal
2195,1580000000,52000000,diamond,diamond
2196,1330000000,38000000,normal,normal
2197,1230000000,78000000,diamond,diamond
2198,1960000000,74000000,vip,vip
2199,1830000000,35000000,diamond,diamond
2200,1470000000,70000000,diamond,diamond
2201,1780000000,47000000,diamond,diamond
2202,1380000000,43000000,normal,normal
2203,1890000000,44000000,diamond,diamond
2204,1340000000,70000000,diamond,diamond
2205,1820000000,68000000,diamond,diamond
2206,1260000000,47000000,normal,normal
2207,1920000000,53000000,diamond,diamond
2208,2000000000,37000000,diamond,diamond
2209,1950000000,71000000,vip,vip
2210,1670000000,74000000,diamond,diamond
2211,1310000000,38000000,normal,normal
2212,1430000000,61000000,diamond,diamond
2213,1900000000,69000000,vip,vip
2214,1760000000,58000000,diamond,diamond
2215,1290000000,69000000,normal,normal
2216,1720000000,65000000,diamond,diamond
2217,1890000000,58000000,diamond,diamond
2218,1880000000,66000000,vip,vip
2219,1780000000,43000000,diamond,diamond
2220,1800000000,71000000,vip,vip
2221,1500000000,65000000,diamond,diamond
2222,1340000000,59000000,normal,normal
2223,1520000000,43000000,normal,normal
2224,1360000000,61000000,normal,normal
2225,1650000000,41000000,diamond,diamond
2226,1400000000,77000000,diamond,diamond
2227,1900000000,51000000,diamond,diamond
2228,1590000000,62000000,diamond,diamond
2229,1220000000,56000000,normal,normal
2230,1340000000,36000000,normal,normal
2231,1540000000,54000000,diamond,diamond
2232,1700000000,47000000,diamond,diamond
2233,1620000000,55000000,diamond,diamond
2234,1510000000,76000000,diamond,diamond
2235,1840000000,73000000,vip,vip
2236,1960000000,55000000,vip,vip
2237,1650000000,60000000,diamond,diamond
2238,1450000000,59000000,diamond,diamond
2239,1830000000,50000000,diamond,diamond
2240,1710000000,43000000,diamond,diamond
2241,1730000000,36000000,diamond,diamond
2242,1670000000,73000000,diamond,diamond
2243,1580000000,47000000,diamond,diamond
2244,1970000000,69000000,vip,vip
2245,1890000000,37000000,diamond,diamond
2246,1290000000,50000000,normal,normal
2247,1960000000,71000000,vip,vip
2248,1600000000,39000000,normal,normal
2249,1350000000,55000000,normal,normal
2250,1330000000,40000000,normal,normal
2251,1400000000,54000000,normal,normal
2252,1310000000,52000000,normal,normal
2253,1710000000,65000000,diamond,diamond
2254,1740000000,65000000,diamond,diamond
2255,1630000000,39000000,diamond,diamond
2256,1990000000,69000000,vip,vip
2257,1430000000,80000000,diamond,diamond
2258,1350000000,40000000,normal,normal
2259,2000000000,53000000,vip,vip
2260,1530000000,64000000,diamond,diamond
2261,1600000000,48000000,diamond,diamond
2262,1480000000,47000000,normal,normal
2263,1400000000,40000000,normal,normal
2264,1680000000,70000000,diamond,diamond
2265,1740000000,54000000,diamond,diamond
2266,1630000000,71000000,diamond,diamond
2267,1590000000,46000000,diamond,diamond
2268,1880000000,57000000,diamond,diamond
2269,1640000000,77000000,diamond,diamond
2270,1740000000,53000000,diamond,diamond
2271,1320000000,71000000,diamond,diamond
2272,1510000000,76000000,diamond,diamond
2273,1850000000,51000000,diamond,diamond
2274,1360000000,59000000,normal,normal
2275,1580000000,77000000,diamond,diamond
2276,1950000000,70000000,vip,vip
2277,1990000000,74000000,vip,vip
2278,1240000000,57000000,normal,normal
2279,1710000000,75000000,diamond,diamond
2280,1320000000,67000000,normal,normal
2281,1870000000,51000000,diamond,diamond
2282,1520000000,76000000,diamond,diamond
2283,1240000000,56000000,normal,normal
2284,1950000000,67000000,vip,vip
2285,1690000000,56000000,diamond,diamond
2286,1320000000,62000000,normal,normal
2287,1770000000,39000000,diamond,diamond
2288,1380000000,64000000,diamond,diamond
2289,1670000000,66000000,diamond,diamond
2290,1400000000,58000000,normal,normal
2291,1710000000,41000000,diamond,diamond
2292,1960000000,52000000,diamond,diamond
2293,1830000000,76000000,vip,vip
2294,1720000000,39000000,diamond,diamond
2295,1320000000,63000000,normal,normal
2296,1810000000,56000000,diamond,diamond
2297,1240000000,51000000,normal,normal
2298,1770000000,40000000,diamond,diamond
2299,1730000000,75000000,diamond,diamond
2300,1660000000,55000000,diamond,diamond
2301,1800000000,79000000,vip,vip
2302,1390000000,71000000,diamond,diamond
2303,1450000000,74000000,diamond,diamond
2304,1630000000,75000000,diamond,diamond
2305,1590000000,69000000,diamond,diamond
2306,1670000000,37000000,diamond,diamond
2307,1210000000,58000000,normal,normal
2308,1840000000,39000000,diamond,diamond
2309,1320000000,52000000,normal,normal
2310,1390000000,63000000,diamond,diamond
2311,1900000000,54000000,diamond,diamond
2312,1530000000,73000000,diamond,diamond
2313,1910000000,67000000,vip,vip
2314,1410000000,66000000,diamond,diamond
2315,1370000000,36000000,normal,normal
2316,1790000000,47000000,diamond,diamond
2317,1490000000,74000000,diamond,diamond
2318,1730000000,45000000,diamond,diamond
2319,1650000000,78000000,diamond,diamond
2320,1370000000,42000000,normal,normal
2321,1930000000,52000000,diamond,diamond
2322,1300000000,49000000,normal,normal
2323,1220000000,74000000,normal,normal
2324,1890000000,61000000,diamond,diamond
2325,1720000000,42000000,diamond,diamond
2326,1420000000,47000000,normal,normal
2327,1380000000,51000000,normal,diamond
2328,1940000000,39000000,diamond,diamond
2329,1850000000,71000000,vip,vip
2330,1610000000,39000000,normal,normal
2331,1710000000,46000000,diamond,diamond
2332,1880000000,51000000,diamond,diamond
2333,1380000000,80000000,diamond,diamond
2334,1580000000,43000000,diamond,diamond
2335,1770000000,51000000,diamond,diamond
2336,1910000000,73000000,vip,vip
2337,1750000000,49000000,diamond,diamond
2338,1610000000,45000000,diamond,diamond
2339,1960000000,38000000,diamond,diamond
2340,1720000000,80000000,vip,vip
2341,1570000000,78000000,diamond,diamond
2342,1850000000,54000000,diamond,diamond
2343,1430000000,70000000,diamond,diamond
2344,1900000000,58000000,diamond,diamond
2345,1860000000,57000000,diamond,diamond
2346,1290000000,52000000,normal,diamond
2347,1380000000,65000000,diamond,diamond
2348,1610000000,77000000,diamond,diamond
2349,1920000000,41000000,diamond,diamond
2350,1740000000,54000000,diamond,diamond
2351,1350000000,45000000,normal,normal
2352,1270000000,74000000,diamond,diamond
2353,1350000000,73000000,diamond,diamond
2354,1610000000,52000000,diamond,diamond
2355,1870000000,50000000,diamond,diamond
2356,1630000000,52000000,diamond,diamond
2357,1370000000,45000000,normal,normal
2358,1540000000,62000000,diamond,diamond
2359,1790000000,51000000,diamond,diamond
2360,2000000000,61000000,vip,vip
2361,1440000000,64000000,diamond,diamond
2362,1270000000,45000000,normal,normal
2363,1440000000,49000000,normal,normal
2364,1310000000,61000000,normal,normal
2365,1950000000,64000000,vip,vip
2366,1510000000,73000000,diamond,diamond
2367,1330000000,69000000,diamond,diamond
2368,1590000000,43000000,diamond,diamond
2369,1840000000,53000000,diamond,diamond
2370,1530000000,36000000,normal,normal
2371,1520000000,49000000,diamond,diamond
2372,1830000000,43000000,diamond,diamond
2373,1590000000,51000000,diamond,diamond
2374,1330000000,75000000,diamond,diamond
2375,1310000000,68000000,normal,normal
2376,1340000000,49000000,normal,normal
2377,1410000000,50000000,normal,normal
2378,1610000000,61000000,diamond,diamond
2379,1880000000,80000000,vip,vip
2380,1460000000,55000000,diamond,diamond
2381,1350000000,73000000,diamond,diamond
2382,1730000000,73000000,diamond,diamond
2383,1450000000,58000000,diamond,diamond
2384,1780000000,65000000,diamond,diamond
2385,1260000000,76000000,diamond,diamond
2386,1440000000,48000000,normal,normal
2387,1690000000,69000000,diamond,diamond
2388,1790000000,62000000,diamond,diamond
2389,1690000000,61000000,diamond,diamond
2390,1380000000,71000000,diamond,diamond
2391,1610000000,67000000,diamond,diamond
2392,1480000000,37000000,normal,normal
2393,1430000000,36000000,normal,normal
2394,1850000000,63000000,diamond,diamond
2395,1750000000,38000000,diamond,diamond
2396,1720000000,48000000,diamond,diamond
2397,1530000000,44000000,normal,normal
2398,1400000000,35000000,normal,normal
2399,1970000000,48000000,diamond,diamond
2400,1730000000,79000000,vip,vip
2401,1750000000,78000000,vip,vip
2402,1390000000,46000000,normal,normal
2403,1430000000,50000000,normal,normal
2404,1390000000,68000000,diamond,diamond
2405,1640000000,68000000,diamond,diamond
2406,1250000000,65000000,normal,normal
2407,1830000000,70000000,vip,vip
2408,1550000000,44000000,normal,normal
2409,1990000000,43000000,diamond,diamond
2410,1570000000,48000000,diamond,diamond
2411,1330000000,51000000,normal,normal
2412,1880000000,70000000,vip,vip
2413,1570000000,50000000,diamond,diamond
2414,1270000000,70000000,normal,normal
2415,1330000000,64000000,normal,normal
2416,1210000000,66000000,normal,normal
2417,1330000000,56000000,normal,normal
2418,1580000000,36000000,normal,normal
2419,1460000000,69000000,diamond,diamond
2420,1600000000,64000000,diamond,diamond
2421,1200000000,43000000,normal,normal
2422,1570000000,56000000,diamond,diamond
2423,1570000000,73000000,diamond,diamond
2424,1920000000,79000000,vip,vip
2425,1300000000,49000000,normal,normal
2426,1530000000,45000000,normal,normal
2427,1710000000,41000000,diamond,diamond
2428,1890000000,45000000,diamond,diamond
2429,1530000000,52000000,diamond,diamond
2430,1850000000,79000000,vip,vip
2431,1800000000,63000000,diamond,diamond
2432,1430000000,51000000,normal,normal
2433,1310000000,78000000,diamond,diamond
2434,1390000000,65000000,diamond,diamond
2435,1700000000,77000000,diamond,diamond
2436,1930000000,52000000,diamond,diamond
2437,1690000000,57000000,diamond,diamond
2438,1350000000,69000000,diamond,diamond
2439,1320000000,63000000,normal,normal
2440,1210000000,48000000,normal,normal
2441,1350000000,36000000,normal,normal
2442,1420000000,66000000,diamond,diamond
2443,1450000000,55000000,normal,normal
2444,1860000000,78000000,vip,vip
2445,1600000000,57000000,diamond,diamond
2446,1200000000,41000000,normal,normal
2447,1240000000,72000000,normal,normal
2448,1870000000,74000000,vip,vip
2449,1910000000,61000000,vip,vip
2450,1410000000,51000000,normal,normal
2451,1360000000,51000000,normal,normal
2452,1420000000,65000000,diamond,diamond
2453,1770000000,65000000,diamond,diamond
2454,1360000000,49000000,normal,normal
2455,1760000000,65000000,diamond,diamond
2456,1370000000,39000000,normal,normal
2457,1400000000,42000000,normal,normal
2458,1680000000,63000000,diamond,diamond
2459,1530000000,69000000,diamond,diamond
2460,1840000000,75000000,vip,vip
2461,1790000000,65000000,diamond,diamond
2462,1700000000,71000000,diamond,diamond
2463,1970000000,61000000,vip,vip
2464,1220000000,76000000,normal,normal
2465,1900000000,80000000,vip,vip
2466,1720000000,41000000,diamond,diamond
2467,1280000000,55000000,normal,normal
2468,2000000000,42000000,diamond,diamond
2469,1250000000,64000000,normal,normal
2470,1650000000,60000000,diamond,diamond
2471,1340000000,71000000,diamond,diamond
2472,1900000000,62000000,vip,vip
2473,1380000000,77000000,diamond,diamond
2474,1380000000,45000000,normal,diamond
2475,1910000000,38000000,diamond,diamond
2476,1700000000,62000000,diamond,diamond
2477,1500000000,60000000,diamond,diamond
2478,1580000000,39000000,normal,normal
2479,1990000000,55000000,vip,diamond
2480,1370000000,59000000,normal,normal
2481,1250000000,50000000,normal,diamond
2482,1980000000,69000000,vip,vip
2483,1800000000,49000000,diamond,diamond
2484,1880000000,77000000,vip,vip
2485,1420000000,36000000,normal,normal
2486,1530000000,56000000,diamond,diamond
2487,1230000000,51000000,normal,normal
2488,1270000000,66000000,normal,normal
2489,1650000000,68000000,diamond,diamond
2490,1840000000,40000000,diamond,diamond
2491,1470000000,38000000,normal,normal
2492,1440000000,37000000,normal,normal
2493,1350000000,46000000,normal,normal
2494,1260000000,42000000,normal,normal
2495,1790000000,39000000,diamond,diamond
2496,1280000000,59000000,normal,normal
2497,1850000000,36000000,diamond,diamond
2498,1290000000,54000000,normal,normal
2499,1950000000,61000000,vip,vip
2500,1400000000,64000000,diamond,diamond
2501,1670000000,55000000,diamond,diamond
2502,1790000000,52000000,diamond,diamond
2503,1870000000,53000000,diamond,diamond
2504,1920000000,80000000,vip,vip
2505,1900000000,79000000,vip,vip
2506,2000000000,60000000,vip,vip
2507,1340000000,71000000,diamond,diamond
2508,1510000000,42000000,normal,normal
2509,1880000000,46000000,diamond,diamond
2510,1620000000,53000000,diamond,diamond
2511,1650000000,53000000,diamond,diamond
2512,1420000000,40000000,normal,normal
2513,1940000000,75000000,vip,vip
2514,1690000000,55000000,diamond,diamond
2515,1890000000,74000000,vip,vip
2516,1850000000,37000000,diamond,diamond
2517,1760000000,67000000,diamond,diamond
2518,1950000000,76000000,vip,vip
2519,1970000000,42000000,diamond,diamond
2520,1510000000,42000000,normal,normal
2521,1790000000,51000000,diamond,diamond
2522,1850000000,71000000,vip,vip
2523,1640000000,48000000,diamond,diamond
2524,1530000000,49000000,diamond,diamond
2525,1320000000,66000000,normal,normal
2526,1380000000,76000000,diamond,diamond
2527,1540000000,69000000,diamond,diamond
2528,1650000000,67000000,diamond,diamond
2529,1600000000,67000000,diamond,diamond
2530,1960000000,39000000,diamond,diamond
2531,1200000000,49000000,normal,normal
2532,1260000000,44000000,normal,normal
2533,1310000000,48000000,normal,normal
2534,1500000000,45000000,normal,normal
2535,1400000000,64000000,diamond,diamond
2536,1680000000,54000000,diamond,diamond
2537,1280000000,80000000,diamond,diamond
2538,1280000000,57000000,normal,normal
2539,1450000000,79000000,diamond,diamond
2540,1560000000,73000000,diamond,diamond
2541,1950000000,47000000,diamond,diamond
2542,1580000000,58000000,diamond,diamond
2543,1340000000,59000000,normal,normal
2544,1710000000,39000000,diamond,diamond
2545,1460000000,39000000,normal,normal
2546,1860000000,35000000,diamond,diamond
2547,1450000000,61000000,diamond,diamond
2548,1920000000,77000000,vip,vip
2549,2000000000,56000000,vip,vip
2550,1390000000,50000000,normal,normal
2551,1460000000,51000000,normal,normal
2552,1470000000,36000000,normal,normal
2553,1760000000,35000000,diamond,diamond
2554,1320000000,64000000,normal,normal
2555,1700000000,67000000,diamond,diamond
2556,1990000000,53000000,vip,vip
2557,1760000000,41000000,diamond,diamond
2558,1200000000,51000000,normal,normal
2559,1540000000,54000000,diamond,diamond
2560,1290000000,38000000,normal,normal
2561,1530000000,45000000,normal,normal
2562,1650000000,59000000,diamond,diamond
2563,1840000000,64000000,diamond,diamond
2564,1940000000,80000000,vip,vip
2565,1670000000,67000000,diamond,diamond
2566,1940000000,73000000,vip,vip
2567,1500000000,60000000,diamond,diamond
2568,1780000000,78000000,vip,vip
2569,1350000000,70000000,diamond,diamond
2570,1380000000,38000000,normal,normal
2571,1850000000,72000000,vip,vip
2572,1800000000,55000000,diamond,diamond
2573,1620000000,51000000,diamond,diamond
2574,1570000000,62000000,diamond,diamond
2575,1490000000,76000000,diamond,diamond
2576,1310000000,73000000,diamond,diamond
2577,1780000000,41000000,diamond,diamond
2578,1240000000,40000000,normal,normal
2579,1440000000,46000000,normal,normal
2580,1840000000,50000000,diamond,diamond
2581,1600000000,42000000,diamond,diamond
2582,1790000000,73000000,vip,vip
2583,1440000000,76000000,diamond,diamond
2584,1240000000,51000000,normal,normal
2585,1350000000,68000000,diamond,diamond
2586,1770000000,42000000,diamond,diamond
2587,1230000000,50000000,normal,normal
2588,1480000000,55000000,diamond,diamond
2589,1700000000,78000000,diamond,diamond
2590,1210000000,78000000,normal,normal
2591,1350000000,45000000,normal,normal
2592,1800000000,46000000,diamond,diamond
2593,1330000000,70000000,diamond,diamond
2594,1580000000,66000000,diamond,diamond
2595,1470000000,74000000,diamond,diamond
