,label,PREDICT,height,weight,,,,,,,,
2182,fat,fat,141,68,,,,,,,,
2183,thin,thin,193,63,,,,,,,,
2184,thin,thin,198,42,,,,,,,,
2185,thin,thin,191,44,,,,,,,,
2186,thin,thin,178,52,,,,,,,,
2187,thin,thin,163,38,,,,,,,,
2188,thin,thin,189,45,,,,,,,,
2189,thin,thin,183,40,,,,,,,,
2190,fat,fat,152,79,,,,,,,,
2191,normal,normal,168,58,,,,,,,,
2192,thin,thin,164,44,,,,,,,,
2193,thin,thin,155,36,,,,,,,,
2194,thin,thin,156,38,,,,,,,,
2195,thin,thin,187,40,,,,,,,,
2196,thin,thin,190,42,,,,,,,,
2197,fat,fat,141,79,,,,,,,,
2198,fat,fat,170,80,,,,,,,,
2199,fat,fat,143,67,,,,,,,,
2200,thin,thin,159,43,,,,,,,,
2201,fat,fat,144,66,,,,,,,,
2202,thin,thin,175,35,,,,,,,,
2203,fat,fat,150,62,,,,,,,,
2204,normal,normal,177,73,,,,,,,,
2205,fat,fat,133,60,,,,,,,,
2206,normal,normal,183,78,,,,,,,,
2207,normal,normal,165,63,,,,,,,,
2208,fat,fat,160,78,,,,,,,,
2209,fat,fat,141,57,,,,,,,,
2210,fat,fat,157,79,,,,,,,,
2211,thin,thin,188,59,,,,,,,,
2212,fat,fat,131,52,,,,,,,,
2213,thin,thin,199,59,,,,,,,,
2214,fat,fat,146,64,,,,,,,,
2215,fat,fat,159,76,,,,,,,,
2216,fat,fat,145,58,,,,,,,,
2217,thin,thin,195,44,,,,,,,,
2218,thin,thin,200,63,,,,,,,,
2219,fat,fat,152,65,,,,,,,,
2220,fat,fat,154,75,,,,,,,,
2221,normal,normal,146,51,,,,,,,,
2222,fat,fat,124,63,,,,,,,,
2223,normal,normal,150,48,,,,,,,,
2224,thin,thin,164,49,,,,,,,,
2225,thin,thin,164,48,,,,,,,,
2226,normal,normal,168,62,,,,,,,,
2227,fat,fat,129,45,,,,,,,,
2228,thin,thin,161,45,,,,,,,,
2229,thin,thin,197,62,,,,,,,,
2230,fat,fat,121,45,,,,,,,,
2231,normal,normal,190,79,,,,,,,,
2232,fat,fat,136,52,,,,,,,,
2233,normal,normal,154,44,,,,,,,,
2234,thin,thin,189,41,,,,,,,,
2235,thin,thin,196,70,,,,,,,,
2236,thin,thin,155,41,,,,,,,,
2237,thin,thin,189,45,,,,,,,,
2238,fat,fat,136,59,,,,,,,,
2239,normal,normal,159,62,,,,,,,,
2240,fat,fat,135,79,,,,,,,,
2241,normal,normal,170,69,,,,,,,,
2242,thin,thin,199,53,,,,,,,,
2243,fat,fat,124,73,,,,,,,,
2244,thin,thin,193,45,,,,,,,,
2245,normal,normal,175,67,,,,,,,,
2246,thin,thin,158,41,,,,,,,,
2247,normal,normal,158,48,,,,,,,,
2248,fat,fat,122,38,,,,,,,,
2249,fat,fat,133,60,,,,,,,,
2250,fat,fat,150,79,,,,,,,,
2251,fat,fat,161,76,,,,,,,,
2252,thin,thin,167,49,,,,,,,,
2253,fat,fat,122,48,,,,,,,,
2254,thin,thin,188,38,,,,,,,,
2255,thin,thin,181,46,,,,,,,,
2256,fat,fat,121,61,,,,,,,,
2257,fat,fat,150,73,,,,,,,,
2258,thin,thin,197,60,,,,,,,,
2259,fat,fat,131,47,,,,,,,,
2260,thin,thin,163,42,,,,,,,,
2261,fat,fat,135,52,,,,,,,,
2262,thin,thin,198,56,,,,,,,,
2263,thin,thin,142,36,,,,,,,,
2264,thin,thin,196,59,,,,,,,,
2265,fat,fat,154,70,,,,,,,,
2266,normal,normal,180,79,,,,,,,,
2267,normal,normal,186,71,,,,,,,,
2268,fat,fat,153,71,,,,,,,,
2269,fat,fat,141,59,,,,,,,,
2270,fat,fat,140,68,,,,,,,,
2271,fat,fat,136,59,,,,,,,,
2272,fat,fat,130,63,,,,,,,,
2273,thin,thin,184,39,,,,,,,,
2274,fat,fat,121,58,,,,,,,,
2275,thin,thin,188,47,,,,,,,,
2276,thin,thin,145,36,,,,,,,,
2277,normal,normal,182,70,,,,,,,,
2278,normal,normal,183,66,,,,,,,,
2279,thin,thin,188,61,,,,,,,,
2280,fat,fat,129,73,,,,,,,,
2281,fat,fat,126,40,,,,,,,,
2282,normal,normal,152,43,,,,,,,,
2283,fat,fat,146,60,,,,,,,,
2284,thin,thin,199,44,,,,,,,,
2285,fat,fat,135,70,,,,,,,,
2286,normal,normal,176,72,,,,,,,,
2287,fat,fat,131,53,,,,,,,,
2288,normal,normal,165,58,,,,,,,,
2289,fat,fat,159,71,,,,,,,,
2290,normal,normal,197,73,,,,,,,,
2291,fat,fat,135,68,,,,,,,,
2292,normal,normal,153,49,,,,,,,,
2293,thin,thin,178,36,,,,,,,,
2294,thin,thin,152,38,,,,,,,,
2295,normal,normal,154,53,,,,,,,,
2296,fat,fat,124,54,,,,,,,,
2297,fat,fat,152,71,,,,,,,,
2298,fat,fat,128,59,,,,,,,,
2299,normal,normal,176,76,,,,,,,,
2300,thin,thin,197,44,,,,,,,,
2301,fat,fat,153,68,,,,,,,,
2302,normal,normal,162,65,,,,,,,,
2303,normal,normal,161,48,,,,,,,,
2304,normal,normal,192,69,,,,,,,,
2305,thin,thin,199,49,,,,,,,,
2306,normal,normal,124,36,,,,,,,,
2307,fat,fat,163,80,,,,,,,,
2308,normal,normal,145,44,,,,,,,,
2309,thin,thin,152,35,,,,,,,,
2310,fat,fat,122,65,,,,,,,,
2311,thin,thin,190,48,,,,,,,,
2312,thin,thin,187,35,,,,,,,,
2313,thin,thin,180,44,,,,,,,,
2314,normal,normal,190,73,,,,,,,,
2315,fat,fat,165,70,,,,,,,,
2316,thin,thin,157,40,,,,,,,,
2317,thin,thin,165,49,,,,,,,,
2318,normal,normal,184,80,,,,,,,,
2319,fat,fat,148,67,,,,,,,,
2320,thin,thin,192,50,,,,,,,,
2321,thin,thin,157,39,,,,,,,,
2322,thin,thin,180,48,,,,,,,,
2323,normal,normal,135,35,,,,,,,,
2324,fat,fat,147,59,,,,,,,,
2325,fat,fat,154,66,,,,,,,,
2326,normal,normal,177,67,,,,,,,,
2327,thin,thin,189,50,,,,,,,,
2328,normal,normal,165,61,,,,,,,,
2329,normal,normal,182,78,,,,,,,,
2330,thin,thin,173,36,,,,,,,,
2331,normal,normal,163,53,,,,,,,,
2332,normal,normal,184,79,,,,,,,,
2333,fat,fat,126,44,,,,,,,,
2334,fat,fat,136,52,,,,,,,,
2335,fat,fat,129,44,,,,,,,,
2336,fat,fat,129,77,,,,,,,,
2337,thin,thin,196,70,,,,,,,,
2338,thin,thin,166,37,,,,,,,,
2339,fat,fat,132,69,,,,,,,,
2340,normal,normal,187,68,,,,,,,,
2341,normal,normal,175,66,,,,,,,,
2342,fat,fat,165,73,,,,,,,,
2343,fat,fat,132,46,,,,,,,,
2344,normal,normal,172,67,,,,,,,,
2345,fat,fat,127,67,,,,,,,,
2346,fat,fat,126,70,,,,,,,,
2347,fat,fat,138,75,,,,,,,,
2348,thin,thin,179,52,,,,,,,,
2349,normal,normal,145,46,,,,,,,,
2350,thin,thin,197,38,,,,,,,,
2351,thin,thin,193,51,,,,,,,,
2352,thin,thin,181,49,,,,,,,,
2353,normal,normal,185,71,,,,,,,,
2354,normal,normal,179,73,,,,,,,,
2355,thin,thin,182,58,,,,,,,,
2356,thin,thin,179,57,,,,,,,,
2357,thin,thin,175,53,,,,,,,,
2358,normal,normal,133,39,,,,,,,,
2359,fat,fat,135,46,,,,,,,,
2360,normal,normal,198,80,,,,,,,,
2361,fat,fat,128,62,,,,,,,,
2362,thin,thin,176,53,,,,,,,,
2363,fat,fat,125,76,,,,,,,,
2364,normal,normal,165,62,,,,,,,,
2365,fat,fat,150,70,,,,,,,,
2366,normal,normal,188,78,,,,,,,,
2367,fat,fat,125,63,,,,,,,,
2368,fat,fat,120,77,,,,,,,,
2369,normal,normal,158,48,,,,,,,,
2370,thin,thin,188,65,,,,,,,,
2371,thin,thin,191,52,,,,,,,,
2372,normal,normal,133,38,,,,,,,,
2373,normal,normal,173,74,,,,,,,,
2374,thin,thin,159,43,,,,,,,,
2375,thin,thin,200,53,,,,,,,,
2376,normal,normal,169,59,,,,,,,,
2377,fat,fat,161,65,,,,,,,,
2378,normal,normal,125,38,,,,,,,,
2379,fat,fat,131,58,,,,,,,,
2380,normal,normal,182,64,,,,,,,,
2381,thin,thin,182,40,,,,,,,,
2382,thin,thin,181,55,,,,,,,,
2383,normal,normal,141,38,,,,,,,,
2384,thin,thin,175,35,,,,,,,,
2385,fat,fat,136,56,,,,,,,,
2386,normal,normal,161,62,,,,,,,,
2387,normal,normal,167,57,,,,,,,,
2388,fat,fat,149,74,,,,,,,,
2389,normal,normal,184,64,,,,,,,,
2390,normal,normal,159,47,,,,,,,,
2391,thin,thin,146,38,,,,,,,,
2392,fat,fat,132,46,,,,,,,,
2393,normal,normal,199,74,,,,,,,,
2394,fat,fat,172,79,,,,,,,,
2395,normal,normal,184,69,,,,,,,,
2396,normal,normal,192,74,,,,,,,,
2397,normal,normal,193,72,,,,,,,,
2398,normal,normal,175,58,,,,,,,,
2399,fat,fat,121,74,,,,,,,,
2400,normal,normal,182,80,,,,,,,,
2401,normal,normal,137,44,,,,,,,,
2402,thin,thin,187,57,,,,,,,,
2403,fat,fat,120,80,,,,,,,,
2404,fat,fat,126,48,,,,,,,,
2405,fat,fat,134,69,,,,,,,,
2406,normal,normal,133,41,,,,,,,,
2407,fat,fat,138,77,,,,,,,,
2408,fat,fat,124,42,,,,,,,,
2409,thin,thin,158,39,,,,,,,,
2410,fat,fat,149,57,,,,,,,,
2411,fat,fat,161,78,,,,,,,,
2412,fat,fat,126,41,,,,,,,,
2413,thin,thin,200,71,,,,,,,,
2414,thin,thin,188,45,,,,,,,,
2415,fat,fat,137,63,,,,,,,,
2416,fat,fat,154,75,,,,,,,,
2417,fat,fat,123,65,,,,,,,,
2418,fat,fat,157,64,,,,,,,,
2419,fat,fat,163,75,,,,,,,,
2420,fat,fat,143,75,,,,,,,,
2421,thin,thin,187,55,,,,,,,,
2422,normal,normal,167,62,,,,,,,,
2423,fat,fat,132,51,,,,,,,,
2424,fat,fat,130,62,,,,,,,,
2425,fat,fat,147,56,,,,,,,,
2426,normal,normal,171,68,,,,,,,,
2427,fat,fat,152,62,,,,,,,,
2428,thin,thin,163,44,,,,,,,,
2429,normal,normal,146,51,,,,,,,,
2430,fat,fat,134,71,,,,,,,,
2431,normal,normal,136,38,,,,,,,,
2432,fat,fat,120,36,,,,,,,,
2433,fat,fat,159,67,,,,,,,,
2434,normal,normal,133,38,,,,,,,,
2435,fat,fat,127,76,,,,,,,,
2436,fat,fat,142,51,,,,,,,,
2437,normal,normal,176,76,,,,,,,,
2438,normal,normal,134,41,,,,,,,,
2439,normal,normal,178,61,,,,,,,,
2440,normal,normal,157,54,,,,,,,,
2441,thin,thin,180,38,,,,,,,,
2442,thin,thin,200,49,,,,,,,,
2443,fat,fat,130,72,,,,,,,,
2444,thin,thin,196,48,,,,,,,,
2445,fat,fat,125,52,,,,,,,,
2446,thin,thin,183,56,,,,,,,,
2447,thin,thin,186,42,,,,,,,,
2448,fat,fat,126,43,,,,,,,,
2449,normal,normal,134,44,,,,,,,,
2450,fat,fat,134,68,,,,,,,,
2451,normal,normal,171,64,,,,,,,,
2452,fat,fat,146,76,,,,,,,,
2453,fat,fat,129,44,,,,,,,,
2454,normal,normal,170,67,,,,,,,,
2455,fat,fat,128,59,,,,,,,,
2456,thin,thin,183,58,,,,,,,,
2457,thin,thin,192,37,,,,,,,,
2458,fat,fat,126,72,,,,,,,,
2459,thin,thin,167,38,,,,,,,,
2460,normal,normal,127,35,,,,,,,,
2461,normal,normal,152,56,,,,,,,,
2462,fat,fat,148,69,,,,,,,,
2463,normal,normal,121,35,,,,,,,,
2464,normal,normal,152,50,,,,,,,,
2465,thin,thin,194,45,,,,,,,,
2466,normal,normal,161,62,,,,,,,,
2467,normal,normal,159,48,,,,,,,,
2468,fat,fat,126,42,,,,,,,,
2469,fat,fat,130,49,,,,,,,,
2470,thin,thin,171,37,,,,,,,,
2471,normal,normal,140,44,,,,,,,,
2472,thin,thin,153,39,,,,,,,,
2473,thin,thin,186,42,,,,,,,,
2474,thin,thin,163,48,,,,,,,,
2475,thin,thin,177,35,,,,,,,,
2476,fat,fat,144,60,,,,,,,,
2477,fat,fat,159,71,,,,,,,,
2478,fat,fat,134,62,,,,,,,,
2479,fat,fat,123,41,,,,,,,,
2480,fat,fat,144,75,,,,,,,,
2481,fat,fat,120,57,,,,,,,,
2482,fat,fat,165,79,,,,,,,,
2483,normal,normal,177,62,,,,,,,,
2484,fat,fat,138,64,,,,,,,,
2485,thin,thin,180,35,,,,,,,,
2486,normal,normal,156,60,,,,,,,,
2487,fat,fat,128,57,,,,,,,,
2488,normal,normal,180,63,,,,,,,,
2489,normal,normal,143,50,,,,,,,,
2490,fat,fat,157,77,,,,,,,,
2491,fat,fat,134,59,,,,,,,,
2492,thin,thin,173,45,,,,,,,,
2493,thin,thin,179,45,,,,,,,,
2494,normal,normal,196,77,,,,,,,,
2495,normal,normal,186,73,,,,,,,,
2496,thin,thin,195,50,,,,,,,,
2497,fat,fat,176,79,,,,,,,,
2498,thin,thin,165,41,,,,,,,,
2499,fat,fat,152,68,,,,,,,,
2500,fat,fat,131,78,,,,,,,,
2501,thin,thin,198,71,,,,,,,,
2502,thin,thin,186,47,,,,,,,,
2503,normal,normal,165,57,,,,,,,,
2504,thin,thin,173,47,,,,,,,,
2505,thin,thin,148,37,,,,,,,,
2506,thin,thin,175,54,,,,,,,,
2507,thin,thin,184,47,,,,,,,,
2508,fat,fat,126,50,,,,,,,,
2509,normal,normal,184,73,,,,,,,,
2510,fat,fat,156,68,,,,,,,,
2511,thin,thin,199,50,,,,,,,,
2512,fat,fat,146,54,,,,,,,,
2513,normal,normal,170,71,,,,,,,,
2514,fat,fat,134,58,,,,,,,,
2515,normal,normal,139,38,,,,,,,,
2516,thin,thin,184,53,,,,,,,,
2517,fat,fat,123,71,,,,,,,,
2518,fat,fat,155,70,,,,,,,,
2519,normal,normal,165,63,,,,,,,,
2520,normal,normal,179,79,,,,,,,,
2521,fat,fat,131,52,,,,,,,,
2522,normal,normal,172,60,,,,,,,,
2523,thin,thin,193,48,,,,,,,,
2524,fat,fat,154,69,,,,,,,,
2525,normal,normal,174,61,,,,,,,,
2526,normal,normal,180,62,,,,,,,,
2527,fat,fat,120,42,,,,,,,,
2528,normal,normal,166,63,,,,,,,,
2529,thin,thin,196,69,,,,,,,,
2530,normal,normal,158,62,,,,,,,,
2531,fat,fat,124,67,,,,,,,,
2532,normal,normal,174,67,,,,,,,,
2533,thin,thin,181,57,,,,,,,,
2534,fat,fat,134,80,,,,,,,,
2535,normal,normal,128,35,,,,,,,,
2536,fat,fat,150,78,,,,,,,,
2537,thin,thin,173,37,,,,,,,,
2538,fat,fat,134,50,,,,,,,,
2539,fat,fat,131,52,,,,,,,,
2540,fat,fat,123,73,,,,,,,,
2541,thin,thin,195,53,,,,,,,,
2542,thin,thin,198,45,,,,,,,,
2543,normal,normal,182,74,,,,,,,,
2544,thin,thin,197,70,,,,,,,,
2545,thin,thin,183,59,,,,,,,,
2546,fat,fat,151,61,,,,,,,,
2547,fat,fat,124,48,,,,,,,,
2548,fat,fat,135,51,,,,,,,,
2549,normal,normal,172,62,,,,,,,,
2550,fat,fat,126,80,,,,,,,,
2551,normal,normal,139,46,,,,,,,,
2552,normal,normal,155,47,,,,,,,,
2553,fat,fat,121,41,,,,,,,,
2554,fat,fat,136,57,,,,,,,,
2555,normal,normal,145,40,,,,,,,,
2556,normal,normal,165,51,,,,,,,,
2557,fat,fat,158,77,,,,,,,,
2558,thin,thin,170,39,,,,,,,,
2559,fat,fat,136,65,,,,,,,,
2560,fat,fat,146,72,,,,,,,,
2561,thin,thin,144,35,,,,,,,,
2562,fat,fat,144,80,,,,,,,,
2563,thin,thin,196,56,,,,,,,,
2564,normal,normal,154,50,,,,,,,,
2565,fat,fat,127,80,,,,,,,,
2566,fat,fat,156,67,,,,,,,,
2567,thin,thin,199,65,,,,,,,,
2568,fat,fat,132,60,,,,,,,,
2569,fat,fat,149,65,,,,,,,,
2570,normal,normal,176,64,,,,,,,,
2571,thin,thin,157,45,,,,,,,,
2572,fat,fat,139,67,,,,,,,,
2573,thin,thin,185,62,,,,,,,,
2574,fat,fat,148,76,,,,,,,,
2575,normal,normal,163,50,,,,,,,,
2576,normal,normal,180,79,,,,,,,,
2577,fat,fat,136,65,,,,,,,,
2578,thin,thin,183,38,,,,,,,,
2579,thin,thin,184,58,,,,,,,,
2580,fat,fat,157,80,,,,,,,,
2581,thin,thin,174,55,,,,,,,,
2582,thin,thin,167,42,,,,,,,,
2583,fat,fat,164,79,,,,,,,,
2584,thin,thin,173,38,,,,,,,,
2585,fat,fat,147,56,,,,,,,,
2586,thin,thin,145,37,,,,,,,,
2587,fat,fat,137,51,,,,,,,,
2588,fat,fat,125,54,,,,,,,,
2589,normal,normal,158,61,,,,,,,,
2590,thin,thin,174,51,,,,,,,,
2591,thin,thin,195,37,,,,,,,,
2592,fat,fat,136,68,,,,,,,,
2593,normal,normal,138,43,,,,,,,,
2594,normal,normal,153,52,,,,,,,,
2595,thin,thin,175,37,,,,,,,,
2596,thin,thin,195,42,,,,,,,,
2597,normal,normal,159,55,,,,,,,,
2598,fat,fat,132,47,,,,,,,,
2599,fat,fat,161,73,,,,,,,,
2600,normal,normal,182,72,,,,,,,,
2601,thin,thin,189,61,,,,,,,,
2602,fat,fat,120,54,,,,,,,,
2603,fat,fat,129,77,,,,,,,,
2604,normal,normal,180,69,,,,,,,,
2605,normal,normal,172,65,,,,,,,,
2606,fat,fat,130,73,,,,,,,,
2607,fat,fat,124,52,,,,,,,,
2608,fat,fat,128,66,,,,,,,,
2609,normal,normal,196,72,,,,,,,,
2610,thin,thin,198,43,,,,,,,,
2611,normal,normal,189,70,,,,,,,,
2612,normal,normal,179,69,,,,,,,,
2613,normal,normal,162,56,,,,,,,,
2614,thin,thin,191,42,,,,,,,,
2615,normal,normal,164,61,,,,,,,,
2616,normal,normal,129,40,,,,,,,,
2617,thin,thin,177,50,,,,,,,,
2618,fat,fat,154,79,,,,,,,,
2619,normal,normal,181,62,,,,,,,,
2620,normal,normal,134,42,,,,,,,,
2621,thin,thin,200,72,,,,,,,,
2622,normal,normal,152,55,,,,,,,,
2623,thin,thin,169,43,,,,,,,,
2624,fat,fat,153,64,,,,,,,,
2625,thin,thin,185,40,,,,,,,,
2626,thin,thin,182,35,,,,,,,,
2627,fat,fat,164,68,,,,,,,,
2628,thin,thin,190,52,,,,,,,,
2629,normal,normal,132,40,,,,,,,,
2630,fat,fat,156,67,,,,,,,,
2631,thin,thin,197,41,,,,,,,,
2632,fat,fat,140,53,,,,,,,,
2633,thin,thin,159,45,,,,,,,,
2634,fat,fat,121,53,,,,,,,,
2635,thin,thin,176,55,,,,,,,,
2636,fat,fat,173,78,,,,,,,,
2637,thin,thin,171,35,,,,,,,,
2638,fat,fat,137,59,,,,,,,,
2639,fat,fat,125,42,,,,,,,,
2640,thin,thin,191,38,,,,,,,,
2641,normal,normal,153,52,,,,,,,,
2642,normal,normal,174,72,,,,,,,,
2643,thin,thin,169,42,,,,,,,,
2644,thin,thin,147,37,,,,,,,,
2645,fat,fat,126,76,,,,,,,,
2646,normal,normal,141,39,,,,,,,,
2647,thin,thin,191,47,,,,,,,,
2648,normal,normal,177,71,,,,,,,,
2649,normal,normal,150,44,,,,,,,,
2650,fat,fat,144,68,,,,,,,,
2651,normal,normal,197,79,,,,,,,,
2652,fat,fat,163,71,,,,,,,,
2653,thin,thin,154,42,,,,,,,,
2654,normal,normal,191,71,,,,,,,,
2655,fat,fat,143,70,,,,,,,,
2656,fat,fat,166,73,,,,,,,,
2657,thin,thin,163,46,,,,,,,,
2658,thin,thin,186,52,,,,,,,,
2659,fat,fat,144,55,,,,,,,,
2660,thin,thin,149,40,,,,,,,,
2661,normal,normal,190,72,,,,,,,,
2662,fat,fat,149,68,,,,,,,,
2663,thin,thin,171,40,,,,,,,,
2664,thin,thin,199,42,,,,,,,,
2665,fat,fat,160,68,,,,,,,,
2666,thin,thin,195,44,,,,,,,,
2667,fat,fat,136,65,,,,,,,,
2668,normal,normal,170,62,,,,,,,,
2669,normal,normal,192,78,,,,,,,,
2670,fat,fat,124,40,,,,,,,,
2671,fat,fat,125,45,,,,,,,,
2672,normal,normal,159,50,,,,,,,,
2673,thin,thin,179,40,,,,,,,,
2674,normal,normal,152,53,,,,,,,,
2675,fat,fat,167,73,,,,,,,,
2676,normal,normal,146,48,,,,,,,,
2677,fat,fat,137,77,,,,,,,,
2678,fat,fat,136,48,,,,,,,,
2679,fat,fat,156,61,,,,,,,,
2680,thin,thin,156,43,,,,,,,,
2681,fat,fat,139,51,,,,,,,,
2682,normal,normal,148,46,,,,,,,,
2683,normal,normal,161,53,,,,,,,,
2684,fat,fat,148,64,,,,,,,,
2685,fat,fat,156,64,,,,,,,,
2686,thin,thin,188,59,,,,,,,,
2687,fat,fat,161,68,,,,,,,,
2688,thin,thin,194,38,,,,,,,,
2689,fat,fat,129,65,,,,,,,,
2690,fat,fat,139,57,,,,,,,,
2691,fat,fat,135,80,,,,,,,,
2692,fat,fat,157,70,,,,,,,,
2693,thin,thin,197,56,,,,,,,,
2694,thin,thin,188,58,,,,,,,,
2695,normal,normal,180,60,,,,,,,,
2696,fat,fat,136,70,,,,,,,,
2697,normal,normal,183,79,,,,,,,,
2698,thin,thin,197,61,,,,,,,,
2699,normal,normal,167,66,,,,,,,,
2700,fat,fat,122,52,,,,,,,,
2701,thin,thin,191,51,,,,,,,,
2702,thin,thin,166,43,,,,,,,,
2703,fat,fat,128,54,,,,,,,,
2704,fat,fat,142,76,,,,,,,,
2705,normal,normal,152,49,,,,,,,,
2706,fat,fat,170,76,,,,,,,,
2707,normal,normal,152,49,,,,,,,,
2708,fat,fat,173,75,,,,,,,,
2709,fat,fat,122,45,,,,,,,,
2710,normal,normal,187,67,,,,,,,,
2711,fat,fat,145,56,,,,,,,,
2712,normal,normal,144,47,,,,,,,,
2713,thin,thin,179,47,,,,,,,,
2714,fat,fat,155,79,,,,,,,,
2715,fat,fat,133,75,,,,,,,,
2716,thin,thin,195,51,,,,,,,,
2717,normal,normal,184,64,,,,,,,,
2718,thin,thin,190,35,,,,,,,,
2719,fat,fat,130,48,,,,,,,,
2720,normal,normal,142,45,,,,,,,,
2721,fat,fat,132,68,,,,,,,,
2722,fat,fat,128,47,,,,,,,,
2723,thin,thin,182,59,,,,,,,,
2724,thin,thin,191,44,,,,,,,,
2725,fat,fat,125,63,,,,,,,,
2726,thin,thin,168,50,,,,,,,,
2727,fat,fat,145,75,,,,,,,,
2728,normal,normal,144,47,,,,,,,,
2729,fat,fat,143,55,,,,,,,,
2730,normal,normal,157,57,,,,,,,,
2731,normal,normal,171,58,,,,,,,,
2732,fat,fat,126,50,,,,,,,,
2733,thin,thin,195,52,,,,,,,,
2734,thin,thin,193,52,,,,,,,,
2735,normal,normal,157,52,,,,,,,,
2736,normal,normal,176,59,,,,,,,,
2737,normal,normal,183,68,,,,,,,,
2738,thin,thin,179,42,,,,,,,,
2739,fat,fat,130,58,,,,,,,,
2740,thin,thin,187,58,,,,,,,,
2741,fat,fat,121,52,,,,,,,,
2742,thin,thin,179,59,,,,,,,,
2743,thin,thin,190,42,,,,,,,,
2744,fat,fat,126,80,,,,,,,,
2745,normal,normal,179,68,,,,,,,,
2746,thin,thin,143,36,,,,,,,,
2747,thin,thin,197,57,,,,,,,,
2748,normal,normal,170,65,,,,,,,,
2749,thin,thin,199,44,,,,,,,,
2750,normal,normal,184,70,,,,,,,,
2751,fat,fat,126,61,,,,,,,,
2752,thin,thin,194,40,,,,,,,,
2753,thin,thin,181,48,,,,,,,,
2754,thin,thin,192,66,,,,,,,,
2755,fat,fat,128,51,,,,,,,,
2756,normal,normal,179,76,,,,,,,,
2757,fat,fat,146,74,,,,,,,,
2758,thin,thin,197,36,,,,,,,,
2759,normal,normal,169,54,,,,,,,,
2760,normal,normal,171,72,,,,,,,,
2761,thin,thin,162,46,,,,,,,,
2762,thin,thin,154,42,,,,,,,,
2763,fat,fat,132,48,,,,,,,,
2764,thin,thin,181,42,,,,,,,,
2765,normal,normal,160,51,,,,,,,,
2766,normal,normal,198,79,,,,,,,,
2767,fat,fat,147,74,,,,,,,,
2768,fat,fat,126,77,,,,,,,,
2769,normal,normal,177,60,,,,,,,,
2770,normal,normal,187,67,,,,,,,,
2771,normal,normal,176,77,,,,,,,,
2772,thin,thin,190,61,,,,,,,,
2773,normal,normal,134,40,,,,,,,,
2774,thin,thin,176,38,,,,,,,,
2775,thin,thin,185,52,,,,,,,,
2776,fat,fat,123,42,,,,,,,,
2777,normal,normal,131,38,,,,,,,,
2778,fat,fat,152,76,,,,,,,,
2779,normal,normal,159,63,,,,,,,,
2780,thin,thin,193,56,,,,,,,,
2781,normal,normal,176,70,,,,,,,,
2782,thin,thin,178,58,,,,,,,,
2783,thin,thin,194,69,,,,,,,,
2784,fat,fat,153,79,,,,,,,,
2785,thin,thin,147,38,,,,,,,,
2786,normal,normal,170,71,,,,,,,,
2787,fat,fat,159,77,,,,,,,,
2788,thin,thin,197,52,,,,,,,,
2789,normal,normal,144,46,,,,,,,,
2790,thin,thin,191,57,,,,,,,,
2791,normal,normal,166,65,,,,,,,,
2792,normal,normal,125,39,,,,,,,,
2793,thin,thin,184,59,,,,,,,,
2794,normal,normal,139,48,,,,,,,,
2795,normal,normal,125,37,,,,,,,,
2796,thin,thin,180,50,,,,,,,,
2797,thin,thin,194,59,,,,,,,,
2798,thin,thin,196,66,,,,,,,,
2799,normal,normal,172,56,,,,,,,,
2800,thin,thin,160,37,,,,,,,,
2801,thin,thin,168,42,,,,,,,,
2802,thin,thin,176,37,,,,,,,,
2803,fat,fat,165,73,,,,,,,,
2804,fat,fat,164,74,,,,,,,,
2805,thin,thin,193,54,,,,,,,,
2806,fat,fat,128,50,,,,,,,,
2807,fat,fat,137,78,,,,,,,,
2808,fat,fat,146,69,,,,,,,,
2809,fat,fat,170,80,,,,,,,,
2810,normal,normal,172,57,,,,,,,,
2811,thin,thin,184,39,,,,,,,,
2812,normal,normal,189,79,,,,,,,,
2813,normal,normal,163,62,,,,,,,,
2814,normal,normal,135,40,,,,,,,,
2815,thin,thin,152,35,,,,,,,,
2816,fat,fat,143,56,,,,,,,,
2817,normal,normal,190,71,,,,,,,,
2818,fat,fat,122,53,,,,,,,,
2819,fat,fat,127,53,,,,,,,,
2820,fat,fat,125,47,,,,,,,,
2821,thin,thin,189,45,,,,,,,,
2822,normal,normal,193,70,,,,,,,,
2823,normal,normal,131,41,,,,,,,,
2824,normal,normal,172,73,,,,,,,,
2825,thin,thin,179,40,,,,,,,,
2826,normal,normal,149,52,,,,,,,,
2827,thin,thin,140,36,,,,,,,,
2828,thin,thin,194,58,,,,,,,,
2829,fat,fat,162,75,,,,,,,,
2830,thin,thin,191,38,,,,,,,,
2831,normal,normal,186,78,,,,,,,,
2832,thin,thin,200,68,,,,,,,,
2833,normal,normal,169,60,,,,,,,,
2834,normal,normal,164,54,,,,,,,,
2835,fat,fat,159,70,,,,,,,,
2836,fat,fat,155,74,,,,,,,,
2837,fat,fat,139,55,,,,,,,,
2838,fat,fat,127,59,,,,,,,,
2839,thin,thin,199,59,,,,,,,,
2840,thin,thin,144,37,,,,,,,,
2841,normal,normal,127,38,,,,,,,,
2842,fat,fat,138,75,,,,,,,,
2843,fat,fat,148,57,,,,,,,,
2844,fat,fat,134,71,,,,,,,,
2845,thin,thin,174,40,,,,,,,,
2846,normal,normal,197,75,,,,,,,,
